Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Bangladesh,Price / Bangladesh,Compare At Price / Bangladesh,Included / International,Price / International,Compare At Price / International,Status
pigeon-scarf-grey,Pigeon Scarf,<p>Painted scarf by Khadi &amp; Co.</p>,Khadi & Co.,,women's scarves,"4/06, arrivals, AW15, copy, feather, Khadi & Co., painted, scarf, scarves, shawls, shot 7/9/15, signature, woman",true,Size,O/S,Color,grey,,,40482,0.0,shopify,0,deny,manual,100000.00,,true,true,40482,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-07-08_Laydown_40482_24530.jpg?v=1703789997,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-07-08_Laydown_40482_24530.jpg?v=1703789997,lb,,,true,,,true,,,active
pigeon-scarf-grey,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-07-08_Laydown_40482_24532.jpg?v=1703789997,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
pigeon-scarf-grey,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-07-08_Laydown_40482_24535.jpg?v=1703789997,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
pigeon-scarf-grey,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-07-08_Laydown_40482_24537.jpg?v=1703789997,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
pique-sweater-black,Unisex Pique Sweater,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p>The Pique Sweater adds needed layers for that needed spring getaway. Wide crew neckline. V:Room. Color Black. 63% Cotton, 37% Linen. Made in Japan. <em>Ashley is wearing an Medium. Matt is wearing a Large. </em><em><em>Matt is </em><em><em><span data-sheets-value='[null,2,""A long sleeved tissue tee featuring the number 13 at front chest area while the back bears a smart hashtag of the company\u2019s namesake. This tee has unfinished edges. Color Mood Indigo. 100% Cotton.""]' data-sheets-userformat=""[null,null,8961,[null,0],null,null,null,null,null,null,null,1,0,null,null,null,11]"">6’2”, Chest 38”, Waist 31”, Inseam 34.5”. </span></em></em></em></p>
<p><em>Also available in<a href=""http://babyandco.us/products/pique-sweater-grey""> Grey</a>.</em></p>
<p> </p>",V:Room,,women's knitwear,"4/06, arrivals, AW15, black, bounty, fathersday, knits, knitwear, Man, mens shoot, SALE, Shot 4/8, Shot 6/4/15, spring5, spring7, spring9, ss15, stripesmen, sweaters, V:Room, woman",true,Size,Medium,Color,Black,,,40479,0.0,shopify,2,deny,manual,173.60,,true,true,40479,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-06-04-Matt_Look1_20665_22714.jpg?v=1703789991,1,"",false,,,apparel & accessories > clothing > shirts & tops > sweaters & cardigans,,adult,,,true,,,,,,,lb,,,true,,,true,,,active
pique-sweater-black,,,,,,,,,Large,,Black,,,40480,0.0,shopify,1,deny,manual,173.60,,true,true,40480,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-06-04-Matt_Look1_40484_22738.jpg?v=1703789991,2,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
pique-sweater-black,,,,,,,,,X Large,,Black,,,40481,0.0,shopify,1,deny,manual,173.60,,true,true,40481,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-06-04-Matt_Look1_40484_22732.jpg?v=1703789991,3,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
pique-sweater-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-06-04-Matt_Look1_40484_22739.jpg?v=1703789991,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
pique-sweater-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-08_Ashley_Look13_40479_18990.jpg?v=1703789991,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
pique-sweater-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-08_Ashley_Look13_40479_18979.jpg?v=1703789991,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
pique-sweater-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-08_Ashley_Look13_40479_18982.jpg?v=1703789991,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
pique-sweater-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-08_Ashley_Look13_40479_18987.jpg?v=1703789991,8,"",,,,,,,,,,,,,,,,,,,,,,,,,
pique-sweater-grey,Unisex Pique Sweater,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p>The Pique Sweater adds needed layers for that needed spring getaway. Wide crew neckline. V:Room. Color Grey. 63% Cotton, 37% Linen. Made in Japan. <em>Ashley is wearing an Medium. Matt is wearing a Large. </em><em><em>Matt is </em><em><em><span data-sheets-value='[null,2,""A long sleeved tissue tee featuring the number 13 at front chest area while the back bears a smart hashtag of the company\u2019s namesake. This tee has unfinished edges. Color Mood Indigo. 100% Cotton.""]' data-sheets-userformat=""[null,null,8961,[null,0],null,null,null,null,null,null,null,1,0,null,null,null,11]"">6’2”, Chest 38”, Waist 31”, Inseam 34.5”. </span></em></em></em></p>
<p><em>Also available in <a href=""http://babyandco.us/products/pique-sweater-black"">Black. </a></em></p>
<p><a href=""http://babyandco.us/collections/v-room-woman""><em>Shop our collection of V:Room.</em></a></p>",V:Room,,women's knitwear,"4/06, bounty, fathersday, grey, knits, knitwear, Man, natural, SALE, salefav2, Shot 4/8, spring5, spring7, spring9, ss15, stripesmen, sweaters, V:Room, woman",true,Size,Medium,Color,Grey,,,40476,0.0,shopify,2,deny,manual,173.60,,true,true,40476,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-06-04-Matt_Look6_40477_22859.jpg?v=1703789980,1,"",false,,,apparel & accessories > clothing > shirts & tops > sweaters & cardigans,,adult,,,true,,,,,,,lb,,,true,,,true,,,active
pique-sweater-grey,,,,,,,,,Large,,Grey,,,40477,0.0,shopify,0,deny,manual,173.60,,true,true,40477,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-06-04-Matt_Look6_40477_22856.jpg?v=1703789980,2,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
pique-sweater-grey,,,,,,,,,X-Large,,Grey,,,40478,0.0,shopify,1,deny,manual,173.60,,true,true,40478,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-06-04-Matt_Look6_40477_22842.jpg?v=1703789980,3,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
pique-sweater-grey,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-06-04-Matt_Look6_40477_22850.jpg?v=1703789980,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
pique-sweater-grey,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-06-04-Matt_Look6_40477_22861.jpg?v=1703789981,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
pique-sweater-grey,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-08_Ashley_Look12_40476_18975.jpg?v=1703789981,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
pique-sweater-grey,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-08_Ashley_Look12_40476_18955.jpg?v=1703789981,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
pique-sweater-grey,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-08_Ashley_Look12_40476_18977.jpg?v=1703789981,8,"",,,,,,,,,,,,,,,,,,,,,,,,,
vertical-tote-black,Vertical Tote,<p></p>,Bedford 11th,,unisex bags,"3/30, accessories, arrivals, AW15, bag, bedford 11th, black, bounty, copy, fathersday, man, menluggage, Shot 4/1, signature, woman",true,Size,One Size,Color,Black,,,40745,0.0,shopify,2,deny,manual,648.00,,true,true,40745,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_04_4074521249.jpg?v=1703789969,1,"",false,,,,,adult,,,true,,,,,,,lb,,,true,,,true,,,active
vertical-tote-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_04_4074521243.jpg?v=1703789969,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
vertical-tote-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_04_4074521244.jpg?v=1703789969,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
vertical-tote-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_04_4074521246.jpg?v=1703789969,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
vertical-tote-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_04_4074521248.jpg?v=1703789969,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
vertical-tote-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_04_4074521250.jpg?v=1703789969,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
vertical-tote-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_04_4074521253.jpg?v=1703789969,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
epicurean-backpack-black,Epicurean Backpack,<p></p>,Bedford 11th,,unisex bags,"3/30, accessories, arrivals, AW15, bag, bedford 11th, black, bounty, copy, fathersday, man, menluggage, Shot 5/1, signature, spring7, spring9, woman",true,Size,One Size,Color,Black,,,40744,0.0,shopify,1000000,deny,manual,658.00,,true,true,40744,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_06_40744_21285.jpg?v=1703789957,1,"",false,,,,,adult,,,true,,,,,,,lb,,,true,,,true,,,active
epicurean-backpack-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_06_40744_21278.jpg?v=1703789957,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
epicurean-backpack-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_06_40744_21274.jpg?v=1703789957,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
epicurean-backpack-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_06_40744_21279.jpg?v=1703789957,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
epicurean-backpack-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_06_40744_21280.jpg?v=1703789957,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
epicurean-backpack-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_06_40744_21282.jpg?v=1703789957,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
classic-doc-bag-black,Classic Doc Bag,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p>Classic, black case to hold all the essentials. Wearable as messenger bag or backpack. Bedford 11th. Black Leather.</p>",Bedford 11th,,unisex bags,"3/30, accessories, arrivals, AW15, bag, bedford 11th, black, bounty, case, copy, fathersday, laptop, man, measure, menluggage, Shot 5/1, signature, spring7, unisex, woman",true,Size,One Size,Color,Black,,,40743,0.0,shopify,1000000,deny,manual,628.00,,true,true,40743,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_05_40743_21268.jpg?v=1703789948,1,"",false,,,,,adult,,,true,,,,,,,lb,,,true,,,true,,,active
classic-doc-bag-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_05_40743_21270.jpg?v=1703789948,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
classic-doc-bag-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_05_40743_21258.jpg?v=1703789948,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
classic-doc-bag-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_05_40743_21259.jpg?v=1703789948,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
classic-doc-bag-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_05_40743_21260.jpg?v=1703789948,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
classic-doc-bag-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_05_40743_21262.jpg?v=1703789948,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
classic-doc-bag-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_05_40743_21263.jpg?v=1703789948,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
classic-doc-bag-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_05_40743_21266.jpg?v=1703789948,8,"",,,,,,,,,,,,,,,,,,,,,,,,,
classic-doc-bag-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_05_40743_21271.jpg?v=1703789948,9,"",,,,,,,,,,,,,,,,,,,,,,,,,
double-zip-clutch-navy,Double Zip Clutch,"<em>Also available in <a href=""http://babyandco.us/products/double-zip-clutch-black"">Black</a> and <a href=""http://babyandco.us/products/double-zip-clutch-camel"">Camel.</a> </em>",Bedford 11th,,Unisex Accessories,"3/30, accessories, arrivals, AW15, bags, bedford 11th, bounty, clutch, copy, navy, nightout, Shot 5/1, signature, spring6, spring7, woman",true,Size,One Size,Color,Navy,,,40742,0.0,shopify,1000000,deny,manual,358.00,,true,true,40742,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_08_40742_21306.jpg?v=1703789936,1,"",false,,,,,adult,,,true,,,,,,,lb,,,true,,,true,,,active
double-zip-clutch-navy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_08_40741_21304_fa09b368-1ef7-4c02-88f2-705ba5773a50.jpg?v=1703789936,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
double-zip-clutch-navy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_08_40741_21299_a6ee2fba-91e1-4041-b058-28295a565992.jpg?v=1703789936,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
double-zip-clutch-navy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_08_40741_21298_8cb35e8b-c8b9-42a2-9c92-397343f48914.jpg?v=1703789936,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
double-zip-clutch-black,Double Zip Clutch,"<em>Also available in <a href=""http://babyandco.us/products/double-zip-clutch-navy"">Navy</a> and <a href=""http://babyandco.us/products/double-zip-clutch-camel"">Camel.</a></em>",Bedford 11th,,Unisex Accessories,"3/30, accessories, arrivals, AW15, bag, bedford 11th, black, bounty, clutch, copy, Shot 5/1, signature, spring6, spring7, woman",true,Size,One Size,Color,Black,,,40741,0.0,shopify,1000000,deny,manual,358.00,,true,true,40741,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_08_40741_21296.jpg?v=1703789931,1,"",false,,,,,adult,,,true,,,,,,,lb,,,true,,,true,,,active
double-zip-clutch-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_08_40741_21297_198bb1a2-5556-4bca-90d3-87c6bf689106.jpg?v=1703789931,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
double-zip-clutch-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_08_40741_21298_40ef9466-69ff-47b8-8619-a8a1643abe3a.jpg?v=1703789931,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
double-zip-clutch-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_08_40741_21299_154a6c97-c058-4ff5-a3fd-5589c0a0f327.jpg?v=1703789931,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
double-zip-clutch-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_08_40741_21303.jpg?v=1703789931,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
double-zip-clutch-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_08_40741_21304.jpg?v=1703789931,6,"",,,,,,,,,,,,,,,,,,,,,,,,,
epicurean-ipad-case-black,Epicurean iPad Case,<p></p>,Bedford 11th,,unisex bags,"3/30, accessories, arrivals, AW15, bags, bedford 11th, black, bounty, copy, fathersday, man, menluggage, Shot 5/1, signature, spring7, woman",true,Size,One Size,Color,Black,,,40739,0.0,shopify,1000000,deny,manual,378.00,,true,true,40739,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_07_40739_21287.jpg?v=1703789921,1,"",false,,,,,adult,,,true,,,,,,,lb,,,true,,,true,,,active
epicurean-ipad-case-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_07_40739_21291.jpg?v=1703789921,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
epicurean-ipad-case-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_07_40739_21292.jpg?v=1703789921,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
epicurean-ipad-case-black,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_07_40739_21290_c27988c4-cc4f-4e82-b0f0-78c7a40dd995.jpg?v=1703789921,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
epicurean-ipad-case-navy,Epicurean iPad Case,<p></p>,Bedford 11th,,unisex bags,"3/30, accessories, arrivals, AW15, bags, bedford 11th, bounty, copy, man, menluggage, navy, Shot 5/1, signature, unisex, woman",true,Size,One Size,Color,Navy,,,40738,0.0,shopify,1000000,deny,manual,378.00,,true,true,40738,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_07_40738_21295.jpg?v=1703789915,1,"",false,,,,,adult,,,true,,,,,,,lb,,,true,,,true,,,active
epicurean-ipad-case-navy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_07_40739_21290.jpg?v=1703789915,2,"",,,,,,,,,,,,,,,,,,,,,,,,,
epicurean-ipad-case-navy,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-20_Accessories_07_40739_21288.jpg?v=1703789915,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
silk-trench-leopard,Silk Trench,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p>At Baby &amp; Company, we say leopard print is a neutral. The Silk Trench is that finishing touch for worthy of rivalry. Standing collar. Single button closure at front. Fully lined. La Prestic Ouiston. Color Leopard. 100% Silk. Made in Poland. <em>﻿Ashley is wearing a Size 1.</em></p>
<p><a href=""http://babyandco.us/collections/la-prestic-ouiston""><em>Shop our collection of La Prestic Ouiston. </em></a></p>",La Prestic Ouiston,,women's coats & jackets,"arrivals, AW15, coats, jacket, la prestic ouiston, leopard, outerwear, Shot 4/8, signature, Woman",true,Size,1,Color,Leopard,,,40735,0.0,shopify,0,deny,manual,1168.00,,true,true,40735,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-08_Ashley_Look4_40735_18724.jpg?v=1703789909,1,"",false,,,,,adult,,,true,,,,,,,lb,,,true,,,true,,,active
silk-trench-leopard,,,,,,,,,2,,Leopard,,,40736,0.0,shopify,0,deny,manual,1168.00,,true,true,40736,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-08_Ashley_Look4_40735_18707.jpg?v=1703789909,2,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
silk-trench-leopard,,,,,,,,,3,,Leopard,,,40737,0.0,shopify,1,deny,manual,1168.00,,true,true,40737,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-08_Ashley_Look4_40735_18700.jpg?v=1703789909,3,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
silk-trench-leopard,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-08_Ashley_Look4_40735_18712.jpg?v=1703789909,4,"",,,,,,,,,,,,,,,,,,,,,,,,,
silk-trench-leopard,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-08_Ashley_Look4_40735_18726.jpg?v=1703789909,5,"",,,,,,,,,,,,,,,,,,,,,,,,,
long-sleeve-box-blouse-arlequins,Long Sleeve Box Blouse,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p>Intentional clashing patterns of nostalgic and new prints made in a sumptuous silk twill, La Prestic Ouiston currently debuts two collections a year, imposing ten unique prints in small runs each season. With a delectable selection of prints, the Box Blouse suggests gorgeous chaos. Boat neckline. Color Arlequins. 100% Silk. Made in Poland. <em>Ashley is wearing  Size 1.</em></p>
<p><a href=""http://babyandco.us/collections/la-prestic-ouiston""><em>Shop our collection of La Prestic Ouiston.</em></a></p>",La Prestic Ouiston,,women's tops,"3/30, arlequin, arrivals, AW15, la prestic ouiston, Shot 4/8, signature, spring5, tops, woman",true,Size,1,Color,Arlequins,,,40725,0.0,shopify,1000000,deny,manual,598.00,,true,true,40725,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-08_Ashley_Look3_40726_18680.jpg?v=1703789900,1,"",false,,,,,adult,,,true,,,,,,,lb,,,true,,,true,,,active
long-sleeve-box-blouse-arlequins,,,,,,,,,2,,Arlequins,,,40726,0.0,shopify,1000000,deny,manual,598.00,,true,true,40726,https://cdn.shopify.com/s/files/1/0839/4961/7434/products/2015-04-08_Ashley_Look3_40726_18673.jpg?v=1703789900,2,"",,,,,,,,,,,,,,,,lb,,,,,,,,,
